"deviceType","duration_sec"
"TILE","19240981"
"TILE","19240069"
"TILE","19239093"
"TILE","19238181"
"TILE","19237269"
"TILE","19236357"
"TILE","19235453"
"TILE","19234520"
"TILE","19233600"
"TILE","19232688"
"TILE","19231753"
"TILE","19230797"
"TILE","19229817"
"TILE","19228861"
"TILE","19226989"
"TILE","19226072"
"TILE","19225150"
"TILE","19224048"
"TILE","19198347"
"TILE","19192265"
"TILE","19190473"
"TILE","19189426"
"TILE","19188370"
"TILE","19184757"
"TILE","19183809"
"TILE","19178804"
"TILE","19177900"
"TILE","19175992"
"TILE","19174853"
"TILE","19170880"
"TILE","19163228"
"TILE","19158295"
"TILE","19155939"
"TILE","19154418"
"TILE","19107507"
"TILE","19106591"
"TILE","19105651"
"TILE","19103787"
"TILE","19101911"
"TILE","19100091"
"TILE","19099135"
"TILE","19098214"
"TILE","19097250"
"TILE","19096298"
"TILE","19094470"
"TILE","19093550"
"TILE","19092630"
"TILE","19091722"
"TILE","19090818"
"TILE","19089910"
"TILE","19085313"
"TILE","19084405"
"TILE","19083417"
"TILE","19082477"
"TILE","19081509"
"TILE","19080572"
"TILE","19079621"
"TILE","19078705"
"TILE","19077781"
"TILE","19076845"
"TILE","19075933"
"TILE","19075021"
"TILE","19074077"
"TILE","19073117"
"TILE","19072161"
"TILE","18917788"
"TILE","18916008"
"TILE","18910543"
"TILE","18909635"
"TILE","18902979"
"TILE","18902075"
"TILE","18901159"
"TILE","18900239"
"TILE","18899119"
"TILE","18897990"
"TILE","18897082"
"TILE","18896174"
"TILE","18892226"
"TILE","18891310"
"TILE","18890398"
"TILE","18842419"
"TILE","18841507"
"TILE","18840595"
"TILE","18839683"
"TILE","18838763"
"TILE","18837855"
"TILE","18836943"
"TILE","18836023"
"TILE","18835119"
"TILE","18834211"
"TILE","18833299"
"TILE","18832390"
"TILE","18831478"
"TILE","18831446"
"TILE","18830486"
"TILE","18829582"
"TILE","18828674"
"TILE","18827762"
"TILE","18823970"
"TILE","18823034"
"TILE","18822114"
"TILE","18821206"
"TILE","18818366"
"TILE","18817321"
"TILE","18816413"
"TILE","18810469"
"TILE","18806917"
"TILE","18804897"
"TILE","18803989"
"TILE","18803065"
"TILE","18799924"
"TILE","18741930"
"TILE","18739762"
"TILE","18738510"
"TILE","18736097"
"TILE","18734277"
"TILE","18733373"
"TILE","18731505"
"TILE","18729861"
"TILE","18724853"
"TILE","18722797"
"TILE","18719533"
"TILE","18716704"
"TILE","18715780"
"TILE","18714856"
"TILE","18713888"
"TILE","18712072"
"TILE","18710228"
"TILE","18709244"
"TILE","18708304"
"TILE","18684518"
"TILE","18683610"
"TILE","18679541"
"TILE","18671397"
"TILE","18657868"
"TILE","18639706"
"TILE","18638782"
"TILE","18636346"
"TILE","18633470"
"TILE","18624365"
"TILE","18622537"
"TILE","18621621"
"TILE","18620713"
"TILE","18618848"
"TILE","18615925"
"TILE","18613193"
"TILE","18610412"
"TILE","18609500"
"TILE","18591002"
"TILE","18589947"
"TILE","18589035"
"TILE","18575065"
"TILE","18560065"
"TILE","18559157"
"TILE","18558244"
"TILE","18548959"
"TILE","18548039"
"TILE","18547059"
"TILE","18545868"
"TILE","18544956"
"TILE","18543275"
"TILE","18541059"
"TILE","18531190"
"TILE","18530282"
"TILE","18529378"
"TILE","18526878"
"TILE","18525962"
"TILE","18398730"
"TILE","18384280"
"TILE","18379476"
"TILE","18378512"
"TILE","18375524"
"TILE","18324600"
"TILE","18323593"
"TILE","18319952"
"TILE","18312676"
"TILE","18311768"
"TILE","18022"
"TILE","17026"
"TILE","19628450"
"TILE","19492870"
"TILE","19306418"
"TILE","19305472"
"TILE","19304548"
"TILE","19303198"
"TILE","19301998"
"TILE","19300967"
"TILE","19224054"
"TILE","19198348"
"TILE","19192268"
"TILE","18932427"
"TILE","18927885"
"TILE","18918698"
"TILE","18917788"
"TILE","18916010"
"TILE","18915102"
"TILE","18910544"
"TILE","18909636"
"TILE","18902983"
"TILE","18902075"
"TILE","18901158"
"TILE","18900240"
"TILE","18899122"
"TILE","18897989"
"TILE","18897081"
"TILE","18896173"
"TILE","18892232"
"TILE","18891304"
"TILE","18890398"
"TILE","18841509"
"TILE","18840595"
"TILE","18839680"
"TILE","18838763"
"TILE","18837854"
"TILE","18836938"
"TILE","18835120"
"TILE","18834210"
"TILE","18832386"
"TILE","18831482"
"TILE","18831446"
"TILE","18830488"
"TILE","18829584"
"TILE","18828676"
"TILE","18827768"
"TILE","18826845"
"TILE","18825925"
"TILE","18823973"
"TILE","18821205"
"TILE","18819272"
"TILE","18818366"
"TILE","18806915"
"TILE","18805804"
"TILE","18804898"
"TILE","18803990"
"TILE","18803058"
"TILE","18801965"
"TILE","18800831"
"TILE","18741928"
"TILE","18739755"
"TILE","18738514"
"TILE","18737007"
"TILE","18734278"
"TILE","18719537"
"TILE","18718553"
"TILE","18717629"
"TILE","18715783"
"TILE","18714857"
"TILE","18713888"
"TILE","18712072"
"TILE","18710232"
"TILE","18709239"
"TILE","18708304"
"TILE","18706468"
"TILE","18684520"
"TILE","18683610"
"TILE","18672302"
"TILE","18671400"
"TILE","18657866"
"TILE","18639701"
"TILE","18636347"
"TILE","18632558"
"TILE","18631648"
"TILE","18628912"
"TILE","18627096"
"TILE","18624366"
"TILE","18623450"
"TILE","18622536"
"TILE","18621624"
"TILE","18619789"
"TILE","18618848"
"TILE","18617891"
"TILE","18616881"
"TILE","18615019"
"TILE","18614111"
"TILE","18613189"
"TILE","18612263"
"TILE","18611341"
"TILE","18609502"
"TILE","18591002"
"TILE","18589946"
"TILE","18589034"
"TILE","18575066"
"TILE","18560067"
"TILE","18559152"
"TILE","18558245"
"TILE","18548955"
"TILE","18548037"
"TILE","18547059"
"TILE","18545866"
"TILE","18544957"
"TILE","18541066"
"TILE","18537233"
"TILE","18533390"
"TILE","18531195"
"TILE","18530283"
"TILE","18529377"
"TILE","18526878"
"TILE","18525966"
"TILE","18411773"
"TILE","18409929"
"TILE","18409019"
"TILE","18405956"
"TILE","18398731"
"TILE","18384279"
"TILE","18379470"
"TILE","18378516"
"TILE","18377592"
"TILE","18376527"
"TILE","18375525"
"TILE","18325718"
"TILE","18324602"
"TILE","18323594"
"TILE","18322682"
"TILE","18319955"
"TILE","18312681"
"TILE","18311773"
"TILE","18298238"
"TILE","18006"
"TILE","17012"
"TILE","16034"
"TILE","19112442"
"TILE","15132364"
"TILE","18016"
"TILE","7904"
"TILE","19089711"
"TILE","15109631"
"TILE","18061"
"TILE","19757578"
"TILE","17341976"
"TILE","17333823"
"TILE","17332851"
"TILE","17192084"
"TILE","17190050"
"TILE","17185872"
"TILE","17184778"
"TILE","16695326"
"TILE","16607421"
"TILE","16602724"
"TILE","16600853"
"TILE","16599741"
"TILE","16596996"
"TILE","16589398"
"TILE","16581518"
"TILE","16502917"
"TILE","16413758"
"TILE","16373380"
"TILE","16372416"
"TILE","16365403"
"TILE","16352572"
"TILE","16319887"
"TILE","16315111"
"TILE","15890076"
"TILE","15825107"
"TILE","15821386"
"TILE","15804862"
"TILE","15740820"
"TILE","15735166"
"TILE","15725885"
"TILE","15716182"
"TILE","15686770"
"TILE","15684911"
"TILE","15683978"
"TILE","15606926"
"TILE","15221418"
"TILE","15218537"
"TILE","15216643"
"TILE","15210306"
"TILE","15203204"
"TILE","15131459"
"TILE","15130545"
"TILE","14957345"
"TILE","14267985"
"TILE","14243144"
"TILE","13581661"
"TILE","12555888"
"TILE","10644301"
"TILE","9176757"
"TILE","9119259"
"TILE","8824770"
"TILE","8778821"
"TILE","8730497"
"TILE","8685009"
"TILE","8646069"
"TILE","8633981"
"TILE","8240883"
"TILE","8219603"
"TILE","8209205"
"TILE","8053183"
"TILE","8047549"
"TILE","8045694"
"TILE","7985353"
"TILE","7983303"
"TILE","7964889"
"TILE","7949695"
"TILE","7899557"
"TILE","7893497"
"TILE","7886711"
"TILE","7795606"
"TILE","7783888"
"TILE","7778957"
"TILE","7777993"
"TILE","7696391"
"TILE","7679547"
"TILE","7609940"
"TILE","7607148"
"TILE","7604356"
"TILE","7559684"
"TILE","7558751"
"TILE","7546288"
"TILE","7539724"
"TILE","7538787"
"TILE","7534137"
"TILE","7463779"
"TILE","7457715"
"TILE","7455724"
"TILE","7449144"
"TILE","7444061"
"TILE","7362717"
"TILE","7351753"
"TILE","7275930"
"TILE","7266024"
"TILE","7177675"
"TILE","7155805"
"TILE","7107568"
"TILE","7087107"
"TILE","7079740"
"TILE","7070111"
"TILE","7065886"
"TILE","7062864"
"TILE","7027942"
"TILE","7005015"
"TILE","6932471"
"TILE","6918809"
"TILE","6907782"
"TILE","6674556"
"TILE","6671678"
"TILE","6584329"
"TILE","6575571"
"TILE","6555447"
"TILE","6553538"
"TILE","6490112"
"TILE","6489199"
"TILE","6488250"
"TILE","6486391"
"TILE","6410295"
"TILE","6408484"
"TILE","6407273"
"TILE","6390112"
"TILE","6376805"
"TILE","6342523"
"TILE","6337892"
"TILE","6282650"
"TILE","6273299"
"TILE","6264986"
"TILE","6254865"
"TILE","6233932"
"TILE","6205073"
"TILE","6161107"
"TILE","6157245"
"TILE","6145731"
"TILE","6050650"
"TILE","5558162"
"TILE","5545297"
"TILE","5539674"
"TILE","5538737"
"TILE","5533150"
"TILE","5528488"
"TILE","5515786"
"TILE","5496064"
"TILE","5468824"
"TILE","5467852"
"TILE","5466021"
"TILE","5460238"
"TILE","5457966"
"TILE","5450347"
"TILE","5427162"
"TILE","5424042"
"TILE","5421079"
"TILE","5229319"
"TILE","5111861"
"TILE","5108198"
"TILE","5104450"
"TILE","5099175"
"TILE","5057603"
"TILE","5015329"
"TILE","5011292"
"TILE","5000476"
"TILE","4996333"
"TILE","4603528"
"TILE","4602595"
"TILE","4580519"
"TILE","4570183"
"TILE","4382930"
"TILE","4378264"
"TILE","4328136"
"TILE","4295771"
"TILE","4284588"
"TILE","4281816"
"TILE","4223755"
"TILE","4221814"
"TILE","4218956"
"TILE","4121779"
"TILE","4115188"
"TILE","4040438"
"TILE","4037678"
"TILE","4031017"
"TILE","4028170"
"TILE","4014977"
"TILE","3906059"
"TILE","3899184"
"TILE","3898274"
"TILE","3889895"
"TILE","3885229"
"TILE","3879688"
"TILE","3826648"
"TILE","3824735"
"TILE","3814001"
"TILE","3803142"
"TILE","3794361"
"TILE","3387178"
"TILE","3362352"
"TILE","3361372"
"TILE","3125388"
"TILE","3124475"
"TILE","3106870"
"TILE","3104953"
"TILE","3101048"
"TILE","3099979"
"TILE","3071855"
"TILE","3057642"
"TILE","3044026"
"TILE","3040189"
"TILE","3037412"
"TILE","3020005"
"TILE","2988093"
"TILE","2987176"
"TILE","2889779"
"TILE","2881540"
"TILE","2830874"
"TILE","2826290"
"TILE","2824346"
"TILE","2798456"
"TILE","2795309"
"TILE","2689295"
"TILE","2686499"
"TILE","2680506"
"TILE","2677511"
"TILE","2676492"
"TILE","2600686"
"TILE","2591584"
"TILE","2587652"
"TILE","2585770"
"TILE","2362968"
"TILE","2360981"
"TILE","2360028"
"TILE","2342429"
"TILE","2341110"
"TILE","2333433"
"TILE","2330583"
"TILE","2327686"
"TILE","2321825"
"TILE","2320853"
"TILE","2272483"
"TILE","2270546"
"TILE","2263561"
"TILE","2262612"
"TILE","2261386"
"TILE","2259395"
"TILE","2257392"
"TILE","2256334"
"TILE","2248458"
"TILE","2247517"
"TILE","2194243"
"TILE","2190690"
"TILE","2183143"
"TILE","2182178"
"TILE","2181226"
"TILE","2179344"
"TILE","2175435"
"TILE","2174510"
"TILE","2173580"
"TILE","2172538"
"TILE","2170531"
"TILE","2169441"
"TILE","2168512"
"TILE","2167552"
"TILE","2165548"
"TILE","2164592"
"TILE","2163518"
"TILE","2158008"
"TILE","2157028"
"TILE","2147138"
"TILE","2086397"
"TILE","2085441"
"TILE","2082641"
"TILE","2075956"
"TILE","2075003"
"TILE","2071142"
"TILE","2069186"
"TILE","2062146"
"TILE","2061170"
"TILE","1655882"
"TILE","1653973"
"TILE","1652903"
"TILE","1651017"
"TILE","1646901"
"TILE","1645945"
"TILE","1643844"
"TILE","1641286"
"TILE","1627937"
"TILE","1373904"
"TILE","1309227"
"TILE","1294440"
"TILE","1160533"
"TILE","1155421"
"TILE","1149514"
"TILE","1147651"
"TILE","1121319"
"TILE","1101901"
"TILE","1094814"
"TILE","1091667"
"TILE","1088895"
"TILE","1082652"
"TILE","1079282"
"TILE","1076357"
"TILE","1074444"
"TILE","1072589"
"TILE","1070504"
"TILE","1048033"
"TILE","1041617"
"TILE","1038334"
"TILE","1019940"
"TILE","1014145"
"TILE","997574"
"TILE","988597"
"TILE","979433"
"TILE","978480"
"TILE","977071"
"TILE","966911"
"TILE","965990"
"TILE","965029"
"TILE","944752"
"TILE","880635"
"TILE","874372"
"TILE","864845"
"TILE","795475"
"TILE","718953"
"TILE","716168"
"TILE","714165"
"TILE","706672"
"TILE","705013"
"TILE","698223"
"TILE","696329"
"TILE","693127"
"TILE","688184"
"TILE","687001"
"TILE","98683"
"TILE","72944"
"TILE","18123"
"TILE","20155461"
"TILE","18116"
"TILE","17043"
"TILE","16115"
"TILE","15179"
"TILE","14143"
"TILE","13168"
"TILE","12246"
"TILE","11290"
"TILE","9171"
"TILE","8207"
"TILE","7251"
"TILE","6260"
"TILE","5204"
"TILE","4089"
"TILE","3161"
"TILE","2225"
"TILE","1281"
"TILE","17437976"
"TILE","16230765"
"TILE","16229829"
"TILE","16227953"
"TILE","249608"
"TILE","64494"
"TILE","16781821"
"TILE","16780893"
"TILE","16776797"
"TILE","16773329"
"TILE","18527"
"TILE","17097"
"TILE","16169"
"TILE","15245"
"TILE","14296"
"TILE","13350"
"TILE","12378"
"TILE","11032"
"TILE","16961721"
"TILE","15147511"
"TILE","14801886"
"TILE","18013"
"TILE","17093"
"TILE","15248"
"TILE","9677"
"TILE","5716"
"Tile","16420416"
"Tile","16420083"
"Tile","16419796"
"Tile","16419608"
"Tile","16419428"
"Tile","16418852"
"Tile","16418383"
"Tile","16418043"
"Tile","16416619"
"Tile","16416331"
"Tile","16416100"
"Tile","16415623"
"Tile","16412407"
"Tile","16412123"
"Tile","16411668"
"Tile","16410806"
"Tile","16407731"
"Tile","16407386"
"Tile","16407127"
"Tile","16406907"
"Tile","16406711"
"Tile","16406279"
"Tile","16406043"
"Tile","16405634"
"Tile","16334622"
"Tile","16334283"
"Tile","16334062"
"Tile","16315417"
"Tile","16315213"
"Tile","16314969"
"Tile","16314369"
"Tile","16313881"
"Tile","16313653"
"Tile","16313093"
"Tile","16312881"
"Tile","16312689"
"Tile","16312365"
"Tile","16311993"
"Tile","16311809"
"Tile","16311521"
"Tile","16311333"
"Tile","16311121"
"Tile","16310822"
"Tile","16310185"
"Tile","16309978"
"Tile","16309437"
"Tile","16309116"
"Tile","16308189"
"Tile","16307997"
"Tile","16307221"
"Tile","16306785"
"Tile","16306261"
"Tile","15903753"
"Tile","15903117"
"Tile","15902624"
"Tile","15897372"
"Tile","15897140"
"Tile","15896903"
"Tile","15896548"
"Tile","15896356"
"Tile","15895928"
"Tile","15895688"
"Tile","15895314"
"Tile","15895081"
"Tile","15894592"
"Tile","15894169"
"Tile","15893359"
"Tile","15893144"
"Tile","15892320"
"Tile","15892084"
"Tile","15891848"
"Tile","15891583"
"Tile","15890988"
"Tile","15890396"
"Tile","15889900"
"Tile","15886975"
"Tile","15886207"
"Tile","15885964"
"Tile","15879838"
"Tile","15879647"
"Tile","15878827"
"Tile","15877871"
"Tile","15875911"
"Tile","15875211"
"Tile","15874955"
"Tile","15874751"
"Tile","15874530"
"Tile","15874339"
"Tile","15874159"
"Tile","13484226"
"Tile","13483882"
"Tile","13482891"
"Tile","13482578"
"Tile","13479078"
"Tile","13478882"
"Tile","13478374"
"Tile","13477618"
"Tile","13477330"
"Tile","13476546"
"Tile","13476178"
"Tile","13475797"
"Tile","13475614"
"Tile","13475390"
"Tile","13475202"
"Tile","13474606"
"Tile","13474210"
"Tile","13473965"
"Tile","13473734"
"Tile","13473141"
"Tile","13472878"
"Tile","13472662"
"Tile","13472277"
"Tile","13472030"
"Tile","13471826"
"Tile","13471110"
"Tile","13470854"
"Tile","13470114"
"Tile","13469737"
"Tile","13469469"
"Tile","13468717"
"Tile","13468498"
"Tile","13468134"
"Tile","13467538"
"Tile","13467330"
"Tile","13467033"
"Tile","13466829"
"Tile","13466497"
"Tile","13465997"
"Tile","13465570"
"Tile","13465245"
"Tile","13464997"
"Tile","13464413"
"Tile","13463862"
"Tile","13463665"
"Tile","13463329"
"Tile","13463005"
"Tile","13462681"
"Tile","13462201"
"Tile","13461921"
"Tile","13461721"
"Tile","13461392"
"Tile","13460325"
"Tile","13459510"
"Tile","13458585"
"Tile","13456721"
"Tile","13456144"
"Tile","13455901"
"Tile","13454945"
"Tile","13396941"
"Tile","13396721"
"Tile","13396514"
"Tile","13395542"
"Tile","13395041"
"Tile","13394817"
"Tile","13394065"
"Tile","13393821"
"Tile","13393625"
"Tile","13393441"
"Tile","13392893"
"Tile","13392709"
"Tile","13387409"
"Tile","13385569"
"Tile","13379349"
"Tile","13379168"
"Tile","13378812"
"Tile","13376996"
"Tile","13376640"
"Tile","13375943"
"Tile","13375516"
"Tile","13375011"
"Tile","13374772"
"Tile","13374243"
"Tile","13374009"
"Tile","13373724"
"Tile","13373432"
"Tile","13373240"
"Tile","13372960"
"Tile","13372395"
"Tile","13372172"
"Tile","13371988"
"Tile","13371780"
"Tile","13371288"
"Tile","13370956"
"Tile","13370368"
"Tile","1167"
"Tile","920"
"TILE","16430959"
"TILE","15755948"
"TILE","15216202"
"TILE","15155636"
"TILE","21617"
"TILE","20696"
"TILE","13000"
"TILE","12062"
"TILE","11149"
"Tile","16990574"
"Tile","394"
"Tile","192"
"TILE","16349623"
"TILE","16347799"
"TILE","16346867"
"TILE","16344051"
"TILE","16342123"
"TILE","16341138"
"TILE","16339190"
"TILE","16338226"
"TILE","16336714"
"TILE","16331966"
"TILE","16331026"
"TILE","16325442"
"TILE","16324406"
"TILE","16323414"
"TILE","16322450"
"TILE","21615"
"TILE","20687"
"TILE","18843"
"TILE","16995"
"TILE","14919"
"TILE","14003"
"TILE","8306"
"TILE","6454"
"TILE","5530"
"TILE","938"
"TILE","15581292"
"TILE","15569945"
"TILE","15497147"
"TILE","15493590"
"TILE","13939459"
"TILE","13840266"
"TILE","13680306"
"TILE","13677238"
"TILE","13420006"
"TILE","13416433"
"TILE","12648452"
"TILE","12644672"
"TILE","12625383"
"TILE","12462837"
"TILE","12454630"
"TILE","10994815"
"TILE","10750740"
"TILE","10741817"
"TILE","9786426"
"TILE","9175165"
"TILE","8407382"
"TILE","21608"
"TILE","20381"
"Tile","15886620"
"Tile","8028940"
"Tile","8028939"
"Tile","6055690"
"Tile","4997312"
"Tile","4996941"
"Tile","4996700"
"Tile","4996449"
"Tile","4996089"
"Tile","4995880"
"Tile","44"
"GALAXY_SMART_TAG_PLUS","16529511"
"GALAXY_SMART_TAG_PLUS","16528147"
"GALAXY_SMART_TAG_PLUS","16527240"
"Tile","14515661"
"Tile","14515452"
"Tile","605"
"Tile","180"
"TILE","14503626"
"TILE","14502716"
"TILE","14498880"
"TILE","14334093"
"TILE","13898318"
"TILE","13888766"
"TILE","13290844"
"TILE","13052152"
"TILE","13034173"
"TILE","13033195"
"TILE","13032230"
"TILE","12507431"
"TILE","11908982"
"TILE","11908054"
"TILE","11819088"
"TILE","11304789"
"TILE","11303827"
"TILE","11302914"
"TILE","11217836"
"TILE","420540"
"TILE","419487"
"TILE","14473161"
"TILE","14472189"
"TILE","473308"
"TILE","470446"
"TILE","469414"
"TILE","21620"
"TILE","20128"
"TILE","14475814"
"TILE","14474839"
"TILE","14472891"
"TILE","473112"
"TILE","472068"
"TILE","21616"
"TILE","14348310"
"TILE","14348310"
"TILE","14348310"
"TILE","14348310"
"TILE","14348310"
"TILE","14348310"
"TILE","14337318"
"TILE","14323436"
"TILE","14286573"
"TILE","14282726"
"TILE","14227554"
"TILE","14225722"
"TILE","14142983"
"TILE","14133747"
"TILE","14058693"
"TILE","14005045"
"TILE","13978638"
"TILE","13975374"
"TILE","13969745"
"TILE","13967165"
